,WAREHOUSE_IDENTIFIER,Dateid,SHIPMENT_NUMBER,ORDER_NUMBER,CUSTOMER_NUMBER,VENDOR_IDENTIFIER,COMPANY_IDENTIFIER,ITEM_NUMBER,Profit,AVERAGE_COST_PRICE,SALES_AMOUNT,INVOICE_AMOUNT,COST_PRICE
7167,10634856,7168,20191203,6470098,387,98863503,98832975,104042,0.0,0.0,29.92,29.92,29.92
7168,10634856,7169,20180410,6213571,1691,98863503,98832975,810069,0.0,0.0,54.78,54.78,54.78
7169,10634856,7170,20190315,6857278,387,98863503,98832975,947770,0.0,0.0,0.0,0.0,0.0
7170,10634858,7171,20191202,3105631,2972,98863503,98832975,150318,0.0,0.0,43.56,43.56,43.56
7171,10634856,7172,20181206,6682418,387,98863503,98832975,926154,0.0,0.0,47.88,47.88,47.88
7172,10634857,7173,20171105,5643925,985,98863503,98832975,596221,0.0,0.0,16.79,16.79,16.79
7173,10634858,7174,20200823,3290581,2061,98863503,98832975,150318,0.0,0.0,0.0,0.0,0.0
7174,10634858,7175,20200914,3307535,2438,98863503,98832975,249110,0.0,0.0,0.0,0.0,0.0
7175,10634858,7176,20200327,3177058,11057,98863503,98832971,924522,0.0,0.0,0.0,0.0,0.0
7176,10634856,7177,20200403,6676605,387,98863503,98832975,596536,0.0,0.0,0.0,0.0,0.0
7177,10634858,7178,20200813,3282809,10757,98863503,98832971,685925,0.0,0.0,0.0,0.0,0.0
7178,10634857,7179,20200914,5477198,2312,98863503,98832975,924522,0.0,0.0,0.0,0.0,0.0
7182,10634858,7183,20200630,3252705,804,98863503,98832975,913194,0.0,0.0,0.0,0.0,0.0
7183,10634858,7184,20190414,3781262,2061,98863503,98832975,596247,0.0,0.0,12.1,12.1,12.1
7184,10634859,7185,20180228,1519327,1974,98863503,98832975,994053,14.62,0.0,29.24,14.62,14.62
7185,10634857,7186,20200907,5470593,10768,98863503,98832971,507483,0.0,0.0,0.0,0.0,0.0
7186,10634857,7187,20180117,5680086,2786,98863503,98832975,264333,0.0,0.0,14.87,14.87,14.87
7187,10634857,7188,20200709,5424761,3909,98863503,98832975,913194,0.0,0.0,0.0,0.0,0.0
7188,10634859,7189,20190816,1770808,1807,98863503,98832975,103952,0.0,0.0,29.92,29.92,29.92
7189,10634856,7190,20180404,6200198,2142,98863503,98832975,926154,0.0,0.0,47.88,47.88,47.88
7190,10634857,7191,20190614,5144243,2732,98863503,98832971,484329,0.0,0.0,17.45,17.45,17.45
7191,10634857,7192,20200521,5387150,646,98863503,98832975,924522,0.0,0.0,0.0,0.0,0.0
7192,10634858,7193,20180116,3484708,2486,98863503,98832975,706986,0.0,0.0,30.24,30.24,30.24
7193,10634856,7194,20190114,6745603,387,98863503,98832975,553560,0.0,0.0,14.88,14.88,14.88
7194,10634858,7195,20180814,3621141,2972,98863503,98832975,596221,50.37,0.0,67.16,16.79,16.79
7195,10634858,7196,20190419,3783817,10315,98863509,98832971,732461,0.0,0.0,16.58,16.58,16.58
7196,10634858,7197,20201102,3346514,2486,98863509,98832975,6249221,12.72,0.0,25.44,12.72,12.72
7197,10634858,7198,20200528,3229024,2872,98863509,98832975,2488567,0.0,0.0,35.2,35.2,35.2
7198,10634858,7199,20200221,3155525,2674,98863509,98832975,6249262,0.0,0.0,15.03,15.03,15.03
7199,10634857,7200,20180222,5698740,10654,98863518,98832971,214155,0.0,0.0,16.25,16.25,16.25
7200,10634855,7201,20180115,6811248,1691,98863521,98832975,4481867,2.67,0.0,5.34,2.67,2.67
7201,10634855,7202,20191219,6493726,930,98863521,98832975,391920,0.0,0.0,17.17,17.17,17.17
7202,10634855,7203,20200406,6677008,2438,98863521,98832975,4533105,0.0,0.0,0.0,0.0,0.0
7203,10634855,7204,20180401,6962319,1811,98863521,98832975,4533451,10.79,0.0,21.58,10.79,10.79
7204,10634855,7205,20190913,6319447,2300,98863521,98832975,541995,32.849999999999994,0.0,43.8,10.95,10.95
7205,10634855,7206,20190729,6236787,2438,98863521,98832975,4636718,7.239999999999999,0.0,10.86,3.62,3.62
7206,10634855,7207,20180319,6936476,387,98863521,98832975,4403366,5.1000000000000005,0.0,7.65,2.55,2.55
7207,10634855,7208,20171122,6720891,2305,98863521,98832975,4432316,4.38,0.0,5.84,1.46,1.46
7208,10634855,7209,20191119,6443774,1819,98863521,98832975,4645693,8.48,0.0,10.6,2.12,2.12
7209,10634855,7210,20201108,6958769,1307,98863521,98832975,4642583,16.119999999999997,0.0,20.15,4.03,4.03
7210,10634855,7211,20171122,6712384,5973,98863521,98832975,455451,0.0,0.0,25.89,25.89,25.89
7211,10634855,7212,20200527,6743973,985,98863521,98832975,4419974,0.0,0.0,3.2,3.2,3.2
7212,10634855,7213,20181125,6658366,110,98863521,98832975,4417291,2.77,0.0,5.54,2.77,2.77
7213,10634855,7214,20180316,6932077,3110,98863521,98832975,390153,0.0,0.0,17.8,17.8,17.8
7214,10634855,7215,20200918,6895471,655,98863521,98832975,4479028,3.49,0.0,6.98,3.49,3.49
7215,10634855,7216,20191002,6342137,389,98863521,98832975,5233192,26.180000000000003,0.0,39.27,13.09,13.09
7216,10634855,7217,20190515,6977334,2059,98863525,98832975,4603189,0.0,0.0,2.46,2.46,2.46
7217,10634855,7218,20171117,6714069,2701,98863526,98832975,6017693,193.57999999999998,0.0,290.37,96.79,96.79
7218,10634855,7219,20171129,6735642,1691,98863526,98832975,598748,0.0,0.0,0.0,0.0,0.0
7219,10634855,7220,20181129,6661316,1891,98863526,98832975,375857,658.5400000000001,0.0,693.2,34.66,34.66
7220,10634855,7221,20190314,6852885,1693,98863526,98832975,207563,0.0,0.0,3.59,3.59,3.59
7221,10634856,7222,20180417,6230588,387,98863527,98832975,2454569,0.0,0.0,14.64,14.64,14.64
7222,10634856,7223,20180921,6537371,387,98863527,98832975,2454569,0.0,0.0,15.28,15.28,15.28
7223,10634859,7224,20190410,1717443,10249,98863527,98832971,2454411,12.3,0.0,24.6,12.3,12.3
7224,10634856,7225,20190826,6286817,387,98863527,98832975,391599,0.0,0.0,14.44,14.44,14.44
7225,10634857,7226,20190414,5110706,985,98863527,98832975,2454544,0.0,0.0,15.28,15.28,15.28
7226,10634859,7227,20180601,1566516,2914,98863527,98832975,873158,0.0,0.0,15.4,15.4,15.4
7227,10634859,7228,20201120,1100023,1775,98863527,98832975,729525,0.0,0.0,16.44,16.44,16.44
7228,10634858,7229,20180514,3562419,110,98863527,98832975,2454593,0.0,0.0,14.84,14.84,14.84
7229,10634857,7230,20201110,5522963,2620,98863527,98832975,2454577,0.0,0.0,14.64,14.64,14.64
7230,10634857,7231,20190122,5918008,985,98863527,98832975,732412,0.0,0.0,15.64,15.64,15.64
7231,10634858,7232,20200317,3169903,10795,98863527,98832971,2454569,0.0,0.0,15.38,15.38,15.38
7232,10634857,7233,20200812,5447740,530,98863527,98832971,2454544,0.0,0.0,16.14,16.14,16.14
7233,10634858,7234,20200119,3133502,1974,98863527,98832975,873158,0.0,0.0,11.24,11.24,11.24
7234,10634858,7235,20190715,3838212,2020,98863527,98832975,2454544,0.0,0.0,15.6,15.6,15.6
7235,10634858,7236,20180608,3580577,2073,98863527,98832975,674580,0.0,0.0,16.1,16.1,16.1
7236,10634856,7237,20180411,6216029,387,98863527,98832975,2454551,0.0,0.0,14.64,14.64,14.64
7237,10634858,7238,20200623,3247353,1693,98863527,98832975,2454544,0.0,0.0,15.6,15.6,15.6
7238,10634859,7239,20190925,1788572,2144,98863527,98832975,873158,0.0,0.0,15.8,15.8,15.8
7239,10634857,7240,20191031,5240877,10453,98863527,98832971,729525,0.0,0.0,14.5,14.5,14.5
7240,10634856,7241,20200107,6522434,10768,98863527,98832971,729525,14.98,0.0,29.96,14.98,14.98
7241,10634858,7242,20181008,3660679,2438,98863527,98832975,2453736,0.0,0.0,24.4,24.4,24.4
7242,10634859,7243,20200313,1862073A,2144,98863527,98832975,732412,0.0,0.0,11.24,11.24,11.24
7243,10634858,7244,20200326,3178658,2182,98863527,98832975,730465,0.0,0.0,18.72,18.72,18.72
7244,10634858,7245,20181213,3708050,110,98863527,98832975,2454411,0.0,0.0,14.84,14.84,14.84
7245,10634856,7246,20180502,6262974,2142,98863527,98832975,873158,0.0,0.0,15.64,15.64,15.64
7246,10634858,7247,20171116,3448219,208,98863527,98832975,732420,0.0,0.0,19.8,19.8,19.8
7247,10634857,7248,20200301,5321441,1691,98863527,98832975,391599,0.0,0.0,15.15,15.15,15.15
7248,10634859,7249,20191217,1826614,2914,98863527,98832975,2454585,11.0,0.0,22.0,11.0,11.0
7249,10634859,7250,20201123,1100072,2059,98863527,98832975,2454585,0.0,0.0,11.76,11.76,11.76
7250,10634856,7251,20180429,6253427,387,98863527,98832975,672501,15.64,0.0,31.28,15.64,15.64
7251,10634858,7252,20190401,3771362,452,98863527,98832975,6220362,0.0,0.0,0.0,0.0,0.0
7252,10634856,7253,20190125,6765140,387,98863527,98832975,2454551,43.56,0.0,58.08,14.52,14.52
7253,10634856,7254,20190204,6782783,387,98863529,98832975,422303,0.0,0.0,8.6,8.6,8.6
7254,10634858,7255,20190111,3724096,2645,98863529,98832975,422279,8.96,0.0,17.92,8.96,8.96
7255,10634859,7256,20190626,1750341,1775,98863529,98832975,422360,0.0,0.0,9.14,9.14,9.14
7256,10634856,7257,20190510,6974082,387,98863529,98832975,422303,0.0,0.0,8.96,8.96,8.96
7257,10634858,7258,20180309,3517378,2438,98863529,98832975,422337,0.0,0.0,11.04,11.04,11.04
7258,10634859,7259,20190502,1725852,7331,98863529,98832975,422246,62.720000000000006,0.0,71.68,8.96,8.96
7259,10634857,7260,20171222,5668556,7331,98863529,98832975,422360,0.0,0.0,13.2,13.2,13.2
7260,10634858,7261,20200625,3249735,2872,98863529,98832975,422360,0.0,0.0,7.92,7.92,7.92
7261,10634859,7262,20180921,1620669,185,98863529,98832975,422451,14.74,0.0,29.48,14.74,14.74
7262,10634859,7263,20200710,1919261,10249,98863529,98832971,422360,0.0,0.0,9.27,9.27,9.27
7263,10634858,7264,20180708,3600029,11001,98863529,98832971,422337,0.0,0.0,8.49,8.49,8.49
7264,10634856,7265,20191222,6503839,387,98863529,98832975,422451,0.0,0.0,13.2,13.2,13.2
7265,10634858,7266,20180510,3561645,1693,98863529,98832975,422196,0.0,0.0,8.96,8.96,8.96
7266,10634857,7267,20200613,5404627,2645,98863529,98832975,422196,0.0,0.0,9.2,9.2,9.2
7267,10634859,7268,20190422,1721886,10670,98863529,98832971,422253,0.0,0.0,10.14,10.14,10.14
7268,10634858,7269,20200404,3185876,2438,98863529,98832975,422550,0.0,0.0,13.2,13.2,13.2
7269,10634858,7270,20190411,3778894,1819,98863529,98832975,422337,0.0,0.0,10.08,10.08,10.08
7270,10634858,7271,20200226,3158018,1819,98863529,98832975,303297,0.0,0.0,18.0,18.0,18.0
7271,10634858,7272,20181126,3697439,2312,98863529,98832975,422253,8.48,0.0,16.96,8.48,8.48
7272,10634859,7273,20190217,1693321,7331,98863529,98832975,422436,0.0,0.0,14.74,14.74,14.74
7273,10634859,7274,20190425,1723638,2754,98863529,98832975,422337,0.0,0.0,13.2,13.2,13.2
7274,10634857,7275,20200729,5440473,985,98863529,98832975,422600,11.16,0.0,22.32,11.16,11.16
7275,10634859,7276,20181115,1646204,7331,98863529,98832975,422410,11.04,0.0,22.08,11.04,11.04
7276,10634857,7277,20180424,5735525,7331,98863529,98832975,422246,27.599999999999998,0.0,36.8,9.2,9.2
7277,10634858,7278,20200319,3172717,2438,98863529,98832975,422196,0.0,0.0,7.88,7.88,7.88
7278,10634858,7279,20200930,3320063,2020,98863529,98832975,422600,0.0,0.0,10.08,10.08,10.08
7279,10634856,7280,20200322,6653131,387,98863529,98832975,422246,0.0,0.0,0.0,0.0,0.0
7280,10634857,7281,20200601,5393367,389,98863529,98832975,422246,0.0,0.0,9.2,9.2,9.2
7281,10634859,7282,20180413,1542203,1775,98863529,98832975,422576,0.0,0.0,10.08,10.08,10.08
7282,10634859,7283,20190313,1706095,1775,98863529,98832975,422246,0.0,0.0,7.88,7.88,7.88
7283,10634857,7284,20180711,5786452,2312,98863529,98832975,422501,7.55,0.0,15.1,7.55,7.55
7284,10634855,7285,20190811,6255196,1869,98863530,98832975,5245618,0.0,0.0,8.78,8.78,8.78
7285,10634857,7286,20190614,5150487,2786,98863532,98832975,902767,0.0,0.0,27.33,27.33,27.33
7286,10634856,7287,20171218,6768630,1934,98863532,98832975,902775,0.0,0.0,62.1,62.1,62.1
7287,10634859,7288,20200715,1921865,1775,98863532,98832975,2411809,0.0,0.0,69.6,69.6,69.6
7288,10634858,7289,20190610,3816325,2438,98863532,98832975,566554,0.0,0.0,0.0,0.0,0.0
7289,10634858,7290,20190316,3762127,2014,98863532,98832975,902775,0.0,0.0,76.07,76.07,76.07
7290,10634859,7291,20180627,1579989,2144,98863532,98832975,566513,0.0,0.0,15.24,15.24,15.24
7291,10634857,7292,20190523,5136733,2002,98863532,98832975,902767,0.0,0.0,0.0,0.0,0.0
7293,10634857,7294,20200804,5444534,2142,98863532,98832975,2430833,0.0,0.0,18.8,18.8,18.8
7294,10634856,7295,20190511,6974213,387,98863537,98832975,6208474,0.0,0.0,25.44,25.44,25.44
7295,10634858,7296,20190603,3812013,1709,98863537,98832975,186999,0.0,0.0,0.0,0.0,0.0
7296,10634856,7297,20200221,6603452,387,98863537,98832975,6208490,0.0,0.0,25.44,25.44,25.44
7297,10634857,7298,20201106,5520528Y,15190,98863538,98832971,645879,0.0,0.0,44.73,44.73,44.73
7298,10634857,7299,20171215,5664611,1496,98863538,98832975,602516,0.0,0.0,44.73,44.73,44.73
7299,10634857,7300,20200727,5437783,10671,98863544,98832971,473660,25.380000000000003,0.0,33.84,8.46,8.46
7300,10634856,7301,20181211,6692019,1691,98863550,98832975,985762,126.71,0.0,253.42,126.71,126.71
7301,10634856,7302,20180823,6480488,387,98863550,98832975,155762,0.0,0.0,101.12,101.12,101.12
7302,10634858,7303,20180905,3637700,2628,98863552,98832975,374439,217.71999999999997,0.0,326.58,108.86,108.86
7303,10634858,7304,20180508,3559541,2872,98863552,98832975,985713,326.58,0.0,435.44,108.86,108.86
7304,10634858,7305,20180208,3499005,1568,98863552,98832975,985762,0.0,0.0,104.46,104.46,104.46
7305,10634858,7306,20180712,3602789,2438,98863552,98832975,374439,0.0,0.0,108.86,108.86,108.86
7306,10634859,7307,20181105,1642285,2277,98863553,98832975,985762,111.41,0.0,222.82,111.41,111.41
7307,10634859,7308,20180223,1516873,643,98863553,98832975,985838,0.0,0.0,107.01,107.01,107.01
7308,10634858,7309,20180101,3474627,208,98863554,98832975,836239,0.0,0.0,41.07,41.07,41.07
7309,10634858,7310,20181102,3678799,2438,98863554,98832975,734780,0.0,0.0,0.0,0.0,0.0
7310,10634858,7311,20190220,3748045,2073,98863554,98832975,468066,0.0,0.0,61.67,61.67,61.67
7311,10634858,7312,20180130,3493730,2020,98863554,98832975,471441,0.0,0.0,0.0,0.0,0.0
7312,10634858,7313,20181214,3708905,2438,98863557,98832975,464396,0.0,0.0,65.4,65.4,65.4
7313,10634857,7314,20180507,5742692,2620,98863557,98832975,977025,0.0,0.0,59.67,59.67,59.67
7314,10634856,7315,20180919,6536585,387,98863557,98832975,2456036,0.0,0.0,0.0,0.0,0.0
7315,10634859,7316,20181220,1664257,771,98863557,98832975,185660,0.0,0.0,65.4,65.4,65.4
7316,10634859,7317,20180311,1524022,462,98863557,98832971,185660,0.0,0.0,46.51,46.51,46.51
7317,10634857,7318,20181105,5864252,2312,98863557,98832975,343053,0.0,0.0,59.76,59.76,59.76
7318,10634856,7319,20181018,6592799,387,98863557,98832975,185660,0.0,0.0,65.4,65.4,65.4
7319,10634858,7320,20180108,3478395,47,98863557,98832975,268011,0.0,0.0,36.0,36.0,36.0
7320,10634856,7321,20190226,6822567,1691,98863557,98832975,977025,0.0,0.0,50.52,50.52,50.52
7321,10634858,7322,20181219,3711089,208,98863557,98832975,656769,0.0,0.0,65.4,65.4,65.4
7322,10634857,7323,20180116,5677969,2312,98863557,98832975,268011,0.0,0.0,36.0,36.0,36.0
7323,10634857,7324,20180329,5718025,10952,98863557,98832971,387647,0.0,0.0,71.19,71.19,71.19
7324,10634856,7325,20201015,6929400,2620,98863558,98832975,314583,12.0,0.0,18.0,6.0,6.0
7325,10634859,7326,20200408,1874851,2144,98863563,98832975,6249205,0.0,0.0,16.03,16.03,16.03
7326,10634859,7327,20180614,1573218,2914,98863565,98832975,613760,0.0,0.0,124.82,124.82,124.82
7327,10634859,7328,20181119,1649991,2806,98863565,98832975,205393,0.0,0.0,114.85,114.85,114.85
7328,10634859,7329,20171206,1483159,689,98863565,98832975,205450,216.20000000000002,0.0,324.3,108.1,108.1
7329,10634859,7330,20180517,1559063,2144,98863569,98832975,700435,0.0,0.0,124.99,124.99,124.99
7330,10634859,7331,20180416,1542261,2277,98863569,98832975,685248,0.0,0.0,124.99,124.99,124.99
7331,10634857,7332,20191106,5246942,16473,98863572,98832971,280982,0.0,0.0,37.7,37.7,37.7
7332,10634857,7333,20200930,5489351,2620,98863572,98832975,855023,35.36,0.0,53.04,17.68,17.68
7333,10634857,7334,20180830,5818906,2871,98863572,98832975,165050,30.86,0.0,46.29,15.43,15.43
7334,10634857,7335,20180924,5835721,2312,98863572,98832975,165050,30.86,0.0,46.29,15.43,15.43
7335,10634856,7336,20180427,6251985,4096,98863573,98832972,607481,0.0,23.54,34.25,34.25,34.25
7336,10634857,7337,20200205,5301824,11011,98863573,98832971,962480,-11.0,-3.08,-5.5,5.5,5.5
7337,10634858,7338,20200427,3204461,567,98863573,98832971,962480,0.0,26.62,47.95,47.95,47.95
7338,10634857,7339,20181105,5866072,447,98863573,98832971,366401,0.0,25.2,30.95,30.95,30.95
7339,10634857,7340,20190110,5911093,16359,98863573,98832971,366401,0.0,22.78,34.95,34.95,34.95
7340,10634859,7341,20200430,1885375,15759,98863573,98832971,347989,-40.02,-2.85,-20.01,20.01,20.01
7341,10634858,7342,20190411,3780138,10672,98863573,98832971,347989,52.58,36.44,105.16,52.58,52.58
7342,10634857,7343,20200424,5364898,2447,98863573,98832971,347989,154.8,42.35,206.4,51.6,51.6
7343,10634857,7344,20180108,5673190,2472,98863573,98832971,724344,-103.92,-21.4,-51.96,51.96,51.96
7344,10634859,7345,20190206,1689028,15838,98863573,98832971,640557,0.0,29.12,39.95,39.95,39.95
7345,10634856,7346,20190207,6788602,4083,98863573,98832972,962480,69.95,47.37,139.9,69.95,69.95
7346,10634858,7347,20181128,3698874,5622,98863573,98832971,366401,0.0,24.2,35.02,35.02,35.02
7347,10634858,7348,20180718,3606431,2628,98863578,98832975,510370,0.0,0.0,0.0,0.0,0.0
7348,10634857,7349,20190523,5132276,1871,98863578,98832975,863845,0.0,0.0,43.88,43.88,43.88
7349,10634859,7350,20190418,1720673,2144,98863578,98832975,140202,0.0,0.0,31.45,31.45,31.45
7350,10634857,7351,20190622,5152551,3906,98863578,98832975,140004,0.0,0.0,38.64,38.64,38.64
7351,10634858,7352,20180726,3611701,1693,98863578,98832975,949321,0.0,0.0,46.19,46.19,46.19
7352,10634859,7353,20181120,1650870,1869,98863578,98832975,496885,166.32,0.0,332.64,166.32,166.32
7353,10634856,7354,20180520,6299582,1691,98863578,98832975,949321,43.88,0.0,87.76,43.88,43.88
7354,10634856,7355,20190416,6923516,1691,98863578,98832975,955245,0.0,0.0,43.88,43.88,43.88
7355,10634858,7356,20180611,3581794,2438,98863578,98832975,140285,21.78,0.0,43.56,21.78,21.78
7356,10634857,7357,20181108,5869609,16139,98863581,98832971,804195,97.5,0.0,130.0,32.5,32.5
7357,10634856,7358,20190311,6846524,2073,98863589,98832975,708859,0.0,0.0,17.52,17.52,17.52
7358,10634859,7359,20171107,1470764,1046,98863589,98832975,398867,0.0,0.0,35.28,35.28,35.28
7359,10634856,7360,20180929,6557831,387,98863589,98832975,542431,0.0,0.0,0.0,0.0,0.0
7360,10634859,7361,20200527,1897468,2059,98863589,98832975,208249,9.82,0.0,14.73,4.91,4.91
7361,10634856,7362,20201019,6934055,2806,98863589,98832975,997825,0.0,0.0,0.0,0.0,0.0
7362,10634857,7363,20171207,5661544,10654,98863589,98832971,168435,0.0,0.0,14.82,14.82,14.82
7363,10634857,7364,20180830,5818317,2002,98863589,98832975,907238,0.0,0.0,22.2,22.2,22.2
7364,10634856,7365,20180516,6291990,387,98863589,98832975,997908,0.0,0.0,15.96,15.96,15.96
7365,10634859,7366,20181101,1639964,7331,98863589,98832975,343384,38.31999999999999,0.0,57.48,19.16,19.16
7366,10634856,7367,20181105,6625286,15190,98863589,98832971,708859,0.0,0.0,18.4,18.4,18.4
7367,10634856,7368,20181002,6559027,15749,98863589,98832971,809475,0.0,0.0,18.69,18.69,18.69
7368,10634857,7369,20190607,5145723,652,98863589,98832975,708651,0.0,0.0,16.52,16.52,16.52
7369,10634858,7370,20180605,3576432,2182,98863593,98832975,2444842,0.0,0.0,45.12,45.12,45.12
7370,10634859,7371,20200918,1951355,1775,98863593,98832975,6266555,0.0,0.0,21.01,21.01,21.01
7371,10634859,7372,20191102,1805983,185,98863593,98832975,2444842,0.0,0.0,43.2,43.2,43.2
7372,10634857,7373,20180119,5681269,985,98863593,98832975,822288,0.0,0.0,20.16,20.16,20.16
7373,10634855,7374,20180508,6275026,2486,98863595,98832975,4266383,35.379999999999995,0.0,53.07,17.69,17.69
7374,10634858,7375,20200924,3316056,2674,98863596,98832975,6224562,0.0,0.0,60.9,60.9,60.9
7375,10634857,7376,20191019,5234528,2142,98863596,98832975,301796,0.0,0.0,57.4,57.4,57.4
7376,10634859,7377,20200616,1908247,185,98863596,98832975,600726,0.0,0.0,61.32,61.32,61.32
7377,10634859,7378,20171127,1480183,2914,98863596,98832975,539494,0.0,0.0,50.64,50.64,50.64
7378,10634858,7379,20190821,3862652,2674,98863596,98832975,6237978,0.0,0.0,72.28,72.28,72.28
7379,10634856,7380,20191224,6507036,387,98863596,98832975,298208,0.0,0.0,72.28,72.28,72.28
7380,10634858,7381,20190123,3730159,2073,98863596,98832975,185959,0.0,0.0,52.8,52.8,52.8
7381,10634858,7382,20181203,3702211,220,98863596,98832975,600726,0.0,0.0,58.06,58.06,58.06
7382,10634857,7383,20190927,5219838,2312,98863596,98832975,185959,0.0,0.0,60.9,60.9,60.9
7383,10634855,7384,20180205,6848042,2073,98863598,98832975,537563,10.37,0.0,20.74,10.37,10.37
7384,10634855,7385,20180521,6299972,1775,98863598,98832975,3048402,0.0,0.0,2.39,2.39,2.39
7385,10634858,7386,20171122,3452761,2749,98863599,98832975,315127,0.0,0.0,0.0,0.0,0.0
7386,10634857,7387,20181104,5866250,16473,98863599,98832971,2411007,0.0,0.0,0.0,0.0,0.0
7387,10634857,7388,20190109,5910477,387,98863600,98832975,681130,0.0,0.0,19.06,19.06,19.06
7388,10634857,7389,20191029,5240965,1798,98863600,98832971,431015,0.0,0.0,35.06,35.06,35.06
7389,10634856,7390,20190825,6286520,387,98863600,98832975,900910,0.0,0.0,19.76,19.76,19.76
7390,10634856,7391,20190726,6232217,387,98863600,98832975,642363,0.0,0.0,31.8,31.8,31.8
7391,10634857,7392,20180524,5753301,10613,98863600,98832971,232835,0.0,0.0,34.4,34.4,34.4
7392,10634857,7393,20180104,5673091,3909,98863600,98832975,681064,0.0,0.0,16.26,16.26,16.26
7393,10634857,7394,20201015,5503904Y,16139,98863601,98832971,2420966,0.0,0.0,37.85,37.85,37.85
7394,10634857,7395,20190429,5119348,6865,98863601,98832975,979799,45.15,0.0,90.3,45.15,45.15
7395,10634856,7396,20200612,6770916,2312,98863603,98832975,6205728,0.0,0.0,0.0,0.0,0.0
7396,10634856,7397,20190121,6756105,2142,98863603,98832975,964593,19.599999999999998,0.0,29.4,9.8,9.8
7397,10634856,7398,20200504,6717362,2620,98863603,98832975,6272439,0.0,0.0,11.0,11.0,11.0
7398,10634856,7399,20190805,6250572,387,98863603,98832975,191775,0.0,0.0,28.62,28.62,28.62
7399,10634856,7400,20190604,6126337,2142,98863603,98832975,917567,0.0,0.0,15.48,15.48,15.48
7400,10634857,7401,20180912,5827300,10929,98863604,98832971,704684,0.0,0.0,37.11,37.11,37.11
7401,10634858,7402,20180717,3605030,2438,98863604,98832975,2412617,0.0,0.0,14.48,14.48,14.48
7402,10634859,7403,20181112,1646184,2196,98863604,98832975,569780,0.0,0.0,38.49,38.49,38.49
7403,10634859,7404,20180205,1508979,643,98863604,98832975,137687,0.0,0.0,20.5,20.5,20.5
7404,10634859,7405,20200413,1876632,2144,98863604,98832975,804286,0.0,0.0,28.05,28.05,28.05
7405,10634859,7406,20180220,1514011,930,98863604,98832975,576348,0.0,0.0,43.89,43.89,43.89
7406,10634859,7407,20181224,1667966,437,98863604,98832975,704684,0.0,0.0,38.49,38.49,38.49
7407,10634857,7408,20190806,5183094,389,98863604,98832975,634238,0.0,0.0,38.49,38.49,38.49
7408,10634859,7409,20200302,1855962,2059,98863604,98832975,782474,0.0,0.0,17.8,17.8,17.8
7409,10634859,7410,20171115,1475905,2144,98863604,98832975,736108,0.0,0.0,13.98,13.98,13.98
7410,10634859,7411,20200317,1862727,15165,98863604,98832971,2495000,0.0,0.0,14.12,14.12,14.12
7411,10634858,7412,20180701,3595665,804,98863604,98832975,576348,0.0,0.0,40.11,40.11,40.11
7412,10634856,7413,20180912,6523198,387,98863604,98832975,414987,0.0,0.0,25.35,25.35,25.35
7413,10634859,7414,20191004,1792616,1046,98863604,98832975,835090,0.0,0.0,20.4,20.4,20.4
7414,10634857,7415,20191009,5227806,2620,98863604,98832975,634287,0.0,0.0,35.49,35.49,35.49
7415,10634858,7416,20171123,3452352,1307,98863604,98832975,2413193,0.0,0.0,31.45,31.45,31.45
7416,10634857,7417,20190827,5197516,2620,98863604,98832975,2412724,0.0,0.0,13.33,13.33,13.33
7417,10634856,7418,20181018,6592528,387,98863604,98832975,2412617,0.0,0.0,15.73,15.73,15.73
7418,10634859,7419,20201108,1976240,2914,98863604,98832975,210724,0.0,0.0,36.6,36.6,36.6
7419,10634857,7420,20200720,5433224,2194,98863604,98832971,577312,0.0,0.0,38.34,38.34,38.34
7420,10634858,7421,20200831,3294910,47,98863604,98832975,146746,0.0,0.0,13.08,13.08,13.08
7421,10634858,7422,20190904,3867233,130,98863604,98832975,315309,0.0,0.0,10.9,10.9,10.9
7422,10634859,7423,20171211,1485833,1807,98863604,98832975,511436,0.0,0.0,20.45,20.45,20.45
7423,10634857,7424,20180527,5756211,10348,98863604,98832971,704684,0.0,0.0,40.41,40.41,40.41
7424,10634859,7425,20180624,1577946,2914,98863604,98832975,664896,0.0,0.0,25.7,25.7,25.7
7425,10634858,7426,20200915,3306699,2182,98863604,98832975,2458230,0.0,0.0,18.0,18.0,18.0
7426,10634857,7427,20180205,5688692,2312,98863604,98832975,445809,0.0,0.0,20.89,20.89,20.89
7427,10634859,7428,20191227,1829501,2144,98863604,98832975,739169,0.0,0.0,12.85,12.85,12.85
7428,10634857,7429,20191218,5273694,3912,98863604,98832975,152579,0.0,0.0,9.6,9.6,9.6
7429,10634857,7430,20181221,5900201,2002,98863604,98832975,634238,0.0,0.0,38.49,38.49,38.49
7430,10634857,7431,20190921,5214576,3912,98863604,98832975,634196,0.0,0.0,38.49,38.49,38.49
7431,10634859,7432,20200408,1871275,2144,98863604,98832975,137687,0.0,0.0,21.94,21.94,21.94
7432,10634858,7433,20200504,3209190,2073,98863604,98832975,189001,0.0,0.0,9.6,9.6,9.6
7433,10634857,7434,20190301,5943305,2620,98863604,98832975,704684,0.0,0.0,35.49,35.49,35.49
7434,10634858,7435,20200224,3157061,227,98863604,98832975,189001,0.0,0.0,9.6,9.6,9.6
7435,10634858,7436,20171109,3439097,2469,98863604,98832975,146761,0.0,0.0,13.08,13.08,13.08
